evrk_section_code,evrk_section_title,evrk_chapter_code,evrk_chapter_title,evrk_group_code,evrk_group_title,evrk_class_code,evrk_class_title,evrk_subclass_code,evrk_subclass_title,object_id
M,"Profesinė, mokslinė ir techninė veikla",71,Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė,711,Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos,7112,Inžinerijos veikla ir su ja susijusios techninės konsultacijos,711260,Miškotvarka ir žemėtvarka,1016
M,"Profesinė, mokslinė ir techninė veikla",71,Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė,712,Techninis tikrinimas ir analizė,7120,Techninis tikrinimas ir analizė,712010,"Aplinkos kontrolė, ekologinis monitoringas",1017
M,"Profesinė, mokslinė ir techninė veikla",72,Moksliniai tyrimai ir taikomoji veikla,720,Moksliniai tyrimai ir taikomoji veikla,7200,Moksliniai tyrimai ir taikomoji veikla,720000,Moksliniai tyrimai ir taikomoji veikla,1018
M,"Profesinė, mokslinė ir techninė veikla",72,Moksliniai tyrimai ir taikomoji veikla,721,Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla,7219,Kiti gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla,721910,Agrarinių mokslų tiriamieji ir taikomieji darbai,1019
M,"Profesinė, mokslinė ir techninė veikla",73,Reklama ir rinkos tyrimas,731,Reklama,7311,Reklamos agentūrų veikla,731100,Reklamos agentūrų veikla,1020
M,"Profesinė, mokslinė ir techninė veikla",74,"Kita profesinė, mokslinė ir techninė veikla",742,Fotografavimo veikla,7420,Fotografavimo veikla,742000,Fotografavimo veikla,1021
M,"Profesinė, mokslinė ir techninė veikla",75,Veterinarinė veikla,750,Veterinarinė veikla,7500,Veterinarinė veikla,750030,Veterinarinė diagnostinė veikla,1022
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,771,Variklinių transporto priemonių nuoma ir išperkamoji nuoma,7712,Sunkiasvorių variklinių transporto priemonių nuoma ir išperkamoji nuoma,771220,Turistinių autobusų nuoma,1023
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7720,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,772000,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,1024
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7721,Poilsio ir sporto reikmenų nuoma ir išperkamoji nuoma,772110,Pramoginių valčių nuoma,1025
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7721,Poilsio ir sporto reikmenų nuoma ir išperkamoji nuoma,772120,Jojamųjų žirgų nuoma,1026
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7722,Vaizdajuosčių ir kompaktinių diskų nuoma,772200,Vaizdajuosčių ir kompaktinių diskų nuoma,1027
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7729,Kitų asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,772900,Kitų asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,1028
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7729,Kitų asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,772920,Baldų ir kitų asmeniniam naudojimui skirtų daiktų nuoma,1029
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,772,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,7729,Kitų asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,772930,"Muzikos instrumentų, teatro dekoracijų ir kostiumų nuoma",1030
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,773,"Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",7732,Statybos ir inžinerinių statybos darbų mašinų ir įrenginių nuoma ir išperkamoji nuoma,773200,Statybos ir inžinerinių statybos darbų mašinų ir įrenginių nuoma ir išperkamoji nuoma,1031
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,773,"Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",7733,"Įstaigos mašinų ir įrangos, įskaitant kompiuterius, nuoma ir išperkamoji nuoma",773300,"Įstaigos mašinų ir įrangos, įskaitant kompiuterius, nuoma ir išperkamoji nuoma",1032
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,773,"Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",7739,"Kitų, niekur kitur nepriskirtų, mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",773940,"Konteinerių, kilnojamųjų platformų ir padėklų nuoma",1033
N,Administracinė ir aptarnavimo veikla,77,Nuoma ir išperkamoji nuoma,774,"Intelektinės nuosavybės ir panašių produktų, išskyrus autorių teisių saugomus objektus, išperkamoji nuoma",7740,"Intelektinės nuosavybės ir panašių produktų, išskyrus autorių teisių saugomus objektus, išperkamoji nuoma",774000,"Intelektinės nuosavybės ir panašių produktų, išskyrus autorių teisių saugomus objektus, išperkamoji nuoma",1034
N,Administracinė ir aptarnavimo veikla,79,"Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",790,"Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",7900,"Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",790000,"Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",1035
N,Administracinė ir aptarnavimo veikla,79,"Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",791,Kelionių agentūrų ir ekskursijų organizatorių veikla,7910,Kelionių agentūrų ir ekskursijų organizatorių veikla,791000,Kelionių agentūrų ir ekskursijų organizatorių veikla,1036
N,Administracinė ir aptarnavimo veikla,82,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",820,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",8200,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",820000,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",1037
N,Administracinė ir aptarnavimo veikla,82,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",821,Įstaigų administracinė ir aptarnavimo veikla,8210,Įstaigų administracinė ir aptarnavimo veikla,821000,Įstaigų administracinė ir aptarnavimo veikla,1038
N,Administracinė ir aptarnavimo veikla,82,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",821,Įstaigų administracinė ir aptarnavimo veikla,8211,Kombinuotųjų įstaigos administracinių paslaugų veikla,821100,Kombinuotųjų įstaigos administracinių paslaugų veikla,1039
N,Administracinė ir aptarnavimo veikla,82,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",829,Niekur kitur nepriskirta verslui būdingų paslaugų veikla,8290,Niekur kitur nepriskirta verslui būdingų paslaugų veikla,829000,Niekur kitur nepriskirta verslui būdingų paslaugų veikla,1040
O,Viešasis valdymas ir gynyba; privalomasis socialinis draudimas,84,Viešasis valdymas ir gynyba; privalomasis socialinis draudimas,841,Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika,8411,Bendroji viešojo valdymo veikla,841160,Centrinių administracinių institucijų įstatymų leidžiamoji ir vykdomoji veikla,1041
O,Viešasis valdymas ir gynyba; privalomasis socialinis draudimas,84,Viešasis valdymas ir gynyba; privalomasis socialinis draudimas,841,Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika,8413,Verslo veiklos reguliavimas ir parama efektyviau ją organizuoti,841300,Verslo veiklos reguliavimas ir parama efektyviau ją organizuoti,1042
P,Švietimas,85,Švietimas,853,Vidurinis ugdymas,8531,Bendrasis vidurinis ugdymas,853100,Bendrasis vidurinis ugdymas,1043
P,Švietimas,85,Švietimas,853,Vidurinis ugdymas,8532,Techninis ir profesinis vidurinis mokymas,853200,Techninis ir profesinis vidurinis mokymas,1044
P,Švietimas,85,Švietimas,854,Aukštasis mokslas,8540,Aukštasis mokslas,854000,Aukštasis mokslas,1045
Q,Žmonių sveikatos priežiūra ir socialinis darbas,86,Žmonių sveikatos priežiūros veikla,860,Žmonių sveikatos priežiūros veikla,8600,Žmonių sveikatos priežiūros veikla,860000,Žmonių sveikatos priežiūros veikla,1046
Q,Žmonių sveikatos priežiūra ir socialinis darbas,86,Žmonių sveikatos priežiūros veikla,861,Ligoninių veikla,8610,Ligoninių veikla,861030,Reabilitacijos ligoninių veikla,1047
Q,Žmonių sveikatos priežiūra ir socialinis darbas,86,Žmonių sveikatos priežiūros veikla,862,Medicininės ir odontologinės praktikos veikla,8620,Medicininės ir odontologinės praktikos veikla,862000,Medicininės ir odontologinės praktikos veikla,1048
Q,Žmonių sveikatos priežiūra ir socialinis darbas,86,Žmonių sveikatos priežiūros veikla,869,Kita žmonių sveikatos priežiūros veikla,8690,Kita žmonių sveikatos priežiūros veikla,869030,Medicinos laboratorijų veikla,1049
Q,Žmonių sveikatos priežiūra ir socialinis darbas,87,Kita stacionarinė globos veikla,870,Kita stacionarinė globos veikla,8700,Kita stacionarinė globos veikla,870000,Kita stacionarinė globos veikla,1050
Q,Žmonių sveikatos priežiūra ir socialinis darbas,87,Kita stacionarinė globos veikla,872,"Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",8720,"Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",872000,"Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",1051
Q,Žmonių sveikatos priežiūra ir socialinis darbas,88,Nesusijusio su apgyvendinimu socialinio darbo veikla,880,Nesusijusio su apgyvendinimu socialinio darbo veikla,8800,Nesusijusio su apgyvendinimu socialinio darbo veikla,880000,Nesusijusio su apgyvendinimu socialinio darbo veikla,1052
Q,Žmonių sveikatos priežiūra ir socialinis darbas,88,Nesusijusio su apgyvendinimu socialinio darbo veikla,889,"Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",8899,"Kita, niekur kitur nepriskirta, nesusijusi su apgyvendinimu socialinio darbo veikla",889900,"Kita, niekur kitur nepriskirta, nesusijusi su apgyvendinimu socialinio darbo veikla",1053
R,"Meninė, pramoginė ir poilsio organizavimo veikla",90,"Kūrybinė, meninė ir pramogų organizavimo veikla",900,"Kūrybinė, meninė ir pramogų organizavimo veikla",9000,"Kūrybinė, meninė ir pramogų organizavimo veikla",900000,"Kūrybinė, meninė ir pramogų organizavimo veikla",1054
R,"Meninė, pramoginė ir poilsio organizavimo veikla",90,"Kūrybinė, meninė ir pramogų organizavimo veikla",900,"Kūrybinė, meninė ir pramogų organizavimo veikla",9002,Scenos pastatymams būdingų paslaugų veikla,900200,Scenos pastatymams būdingų paslaugų veikla,1055
R,"Meninė, pramoginė ir poilsio organizavimo veikla",93,"Sportinė veikla, pramogų ir poilsio organizavimo veikla",931,Sportinė veikla,9311,Sporto įrenginių eksploatavimas,931100,Sporto įrenginių eksploatavimas,1056
R,"Meninė, pramoginė ir poilsio organizavimo veikla",93,"Sportinė veikla, pramogų ir poilsio organizavimo veikla",931,Sportinė veikla,9319,Kita sportinė veikla,931910,Sportinė ar mėgėjų medžioklė ir su ja susijusi veikla,1057
R,"Meninė, pramoginė ir poilsio organizavimo veikla",93,"Sportinė veikla, pramogų ir poilsio organizavimo veikla",931,Sportinė veikla,9319,Kita sportinė veikla,931920,Sportinė ar mėgėjų žvejyba ir su ja susijusi veikla,1058
S,Kita aptarnavimo veikla,94,Narystės organizacijų veikla,940,Narystės organizacijų veikla,9400,Narystės organizacijų veikla,940000,Narystės organizacijų veikla,1059
S,Kita aptarnavimo veikla,95,Kompiuterių ir asmeninių bei namų ūkio reikmenų taisymas,951,Kompiuterių ir ryšių įrangos remontas,9511,Kompiuterių ir išorinės įrangos remontas,951100,Kompiuterių ir išorinės įrangos remontas,1060
S,Kita aptarnavimo veikla,95,Kompiuterių ir asmeninių bei namų ūkio reikmenų taisymas,951,Kompiuterių ir ryšių įrangos remontas,9512,Ryšių įrangos remontas,951210,Ryšio sistemų techninė priežiūra,1061
S,Kita aptarnavimo veikla,95,Kompiuterių ir asmeninių bei namų ūkio reikmenų taisymas,952,Asmeninių ir namų ūkio reikmenų taisymas,9521,Vartotojiškos elektroninės įrangos remontas,952100,Vartotojiškos elektroninės įrangos remontas,1062
S,Kita aptarnavimo veikla,95,Kompiuterių ir asmeninių bei namų ūkio reikmenų taisymas,952,Asmeninių ir namų ūkio reikmenų taisymas,9522,"Buitinių aparatų ir prietaisų, namų bei sodo įrangos remontas",952200,"Buitinių aparatų ir prietaisų, namų bei sodo įrangos remontas",1063
S,Kita aptarnavimo veikla,96,Kita asmenų aptarnavimo veikla,960,Kita asmenų aptarnavimo veikla,9601,Tekstilės ir kailių gaminių skalbimas ir (sausasis) valymas,960100,Tekstilės ir kailių gaminių skalbimas ir (sausasis) valymas,1064
S,Kita aptarnavimo veikla,96,Kita asmenų aptarnavimo veikla,960,Kita asmenų aptarnavimo veikla,9609,"Kita, niekur kitur nepriskirta, asmenų aptarnavimo veikla",960900,"Kita, niekur kitur nepriskirta, asmenų aptarnavimo veikla",1065
T,"Namų ūkių, samdančių darbininkus, veikla; namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių gamyba ir paslaugų teikimu",97,"Namų ūkių, samdančių namų ūkio personalą, veikla",970,"Namų ūkių, samdančių namų ūkio personalą, veikla",9700,"Namų ūkių, samdančių namų ūkio personalą, veikla",970000,"Namų ūkių, samdančių namų ūkio personalą, veikla",1066
T,"Namų ūkių, samdančių darbininkus, veikla; namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių gamyba ir paslaugų teikimu",98,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių gamyba ir paslaugų teikimu",981,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių ar reikmenų gamyba",9810,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių ar reikmenų gamyba",981000,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių ar reikmenų gamyba",1067
C,Apdirbamoji gamyba,16,"Medienos bei medienos ir kamštienos gaminių, išskyrus baldus, gamyba; gaminių iš šiaudų ir pynimo medžiagų gamyba",160,"Medienos bei medienos ir kamštienos gaminių, išskyrus baldus, gamyba; gaminių iš šiaudų ir pynimo medžiagų gamyba",1600,"Medienos bei medienos ir kamštienos gaminių, išskyrus baldus, gamyba; gaminių iš šiaudų ir pynimo medžiagų gamyba",160000,"Medienos bei medienos ir kamštienos gaminių, išskyrus baldus, gamyba; gaminių iš šiaudų ir pynimo medžiagų gamyba",1068
C,Apdirbamoji gamyba,20,Chemikalų ir chemijos produktų gamyba,203,"Dažų, lakų ir panašių dangų medžiagų, spaustuvinių dažų ir mastikų gamyba",2030,"Dažų, lakų ir panašių dangų medžiagų, spaustuvinių dažų ir mastikų gamyba",203000,"Dažų, lakų ir panašių dangų medžiagų, spaustuvinių dažų ir mastikų gamyba",1069
C,Apdirbamoji gamyba,20,Chemikalų ir chemijos produktų gamyba,205,Kitų cheminių medžiagų gamyba,2059,"Kitų, niekur kitur nepriskirtų, cheminių medžiagų gamyba",205900,"Kitų, niekur kitur nepriskirtų, cheminių medžiagų gamyba",1070
C,Apdirbamoji gamyba,22,Guminių ir plastikinių gaminių gamyba,222,Plastikinių gaminių gamyba,2220,Plastikinių gaminių gamyba,222000,Plastikinių gaminių gamyba,1071
F,Statyba,43,Specializuota statybos veikla,433,Statybos baigimas ir apdaila,4330,Statybos baigimas ir apdaila,433000,Statybos baigimas ir apdaila,1072
H,Transportas ir saugojimas,52,Sandėliavimas ir transportui būdingų paslaugų veikla,522,Transportui būdingų paslaugų veikla,5222,Vandens transportui būdingų paslaugų veikla,522200,Vandens transportui būdingų paslaugų veikla,1073
